preco,condominio,iptu,bairro,cidade,estado,cep,metragem,quartos,banheiros,vagas,caracteristicas_imovel,caracteristicas_condominio
830000.0,700.0,0.0,Portão,Curitiba,PR,80610280,105,2,3,2,"['Piscina', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Portão eletrônico', 'Academia']"
299900.0,480.0,630.0,Capão Raso,Curitiba,PR,81130220,61,3,2,1,"['Área de serviço', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
690000.0,870.0,0.0,Ahú,Curitiba,PR,80540230,106,3,4,1,[],['Segurança 24h']
2950.0,650.0,150.0,Bigorrilho,Curitiba,PR,80730390,76,1,2,1,"['Varanda', 'Mobiliado', 'Churrasqueira', 'Área de serviço']",['Elevador']
359000.0,280.0,0.0,Novo Mundo,Curitiba,PR,81020140,74,3,2,1,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Elevador']
155000.0,0.0,45.0,Novo Mundo,Curitiba,PR,81050170,52,2,1,1,[],[]
635900.0,600.0,85.0,Água Verde,Curitiba,PR,80620150,63,3,2,1,"['Churrasqueira', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Portaria', 'Segurança 24h', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
390000.0,350.0,600.0,Água Verde,Curitiba,PR,80620130,78,3,2,1,['Churrasqueira'],"['Salão de festas', 'Portão eletrônico', 'Elevador', 'Permitido animais']"
115000.0,335.0,0.0,Cidade Industrial,Curitiba,PR,81260150,44,2,1,1,"['Churrasqueira', 'Área de serviço']","['Salão de festas', 'Permitido animais']"
650000.0,0.0,0.0,Cidade Industrial,Curitiba,PR,81280350,88,3,2,2,['Piscina'],"['Piscina', 'Segurança 24h']"
380000.0,430.0,805.0,Água Verde,Curitiba,PR,80620070,87,3,2,1,['Mobiliado'],[]
350000.0,352.0,64.0,Água Verde,Curitiba,PR,80610030,79,3,2,1,['Área de serviço'],[]
568900.0,480.0,1200.0,Cristo Rei,Curitiba,PR,80050380,77,3,2,1,"['Ar condicionado', 'Churrasqueira', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Portaria', 'Segurança 24h', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
890000.0,870.0,1545.0,Vila Izabel,Curitiba,PR,80320000,107,3,2,2,[],[]
425000.0,350.0,0.0,Tingui,Curitiba,PR,82600030,61,3,2,1,[],[]
229970.0,270.0,47.0,Pinheirinho,Curitiba,PR,81690410,46,2,1,1,"['Armários no quarto', 'Mobiliado', 'Churrasqueira', 'Área de serviço']",['Salão de festas']
250000.0,350.0,513.0,Capão Raso,Curitiba,PR,81130230,48,2,1,1,[],[]
545000.0,588.0,106.0,Novo Mundo,Curitiba,PR,81010330,74,3,2,2,"['Churrasqueira', 'Área de serviço']",['Elevador']
385000.0,406.0,0.0,Vila Izabel,Curitiba,PR,80320030,81,3,2,1,"['Churrasqueira', 'Academia']","['Academia', 'Salão de festas']"
206000.0,0.0,0.0,Portão,Curitiba,PR,80610260,23,1,1,0,[],[]
485000.0,900.0,0.0,Cabral,Curitiba,PR,80035120,115,3,3,1,"['Porteiro 24h', 'Churrasqueira']","['Portaria', 'Salão de festas']"
580000.0,550.0,98.0,Água Verde,Curitiba,PR,80610030,80,3,2,1,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Elevador']
490000.0,370.0,90.0,Novo Mundo,Curitiba,PR,81050170,72,3,2,1,"['Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
390000.0,390.0,63.0,Capão Raso,Curitiba,PR,81110070,70,3,2,1,"['Piscina', 'Churrasqueira', 'Área de serviço']","['Piscina', 'Elevador']"
769000.0,500.0,1.0,Cristo Rei,Curitiba,PR,82530195,87,3,2,2,"['Churrasqueira', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Armários no quarto', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
295000.0,420.0,560.0,Água Verde,Curitiba,PR,80240020,66,3,2,1,[],"['Portão eletrônico', 'Permitido animais']"
569900.0,600.0,0.0,Água Verde,Curitiba,PR,80610020,95,3,2,1,"['Varanda', 'Churrasqueira']",['Salão de festas']
330000.0,465.0,0.0,Água Verde,Curitiba,PR,80620230,63,2,2,1,['Área de serviço'],[]
185000.0,0.0,0.0,Fazendinha,Curitiba,PR,81320185,49,3,1,1,[],['Salão de festas']
399900.0,452.0,37.0,Portão,Curitiba,PR,81070000,62,3,2,1,"['Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda', 'Piscina']","['Piscina', 'Elevador']"
179000.0,360.0,0.0,Cidade Industrial,Curitiba,PR,81230380,50,2,1,1,"['Varanda', 'Churrasqueira', 'Área de serviço']",[]
285000.0,350.0,55.0,Xaxim,Curitiba,PR,81690200,56,2,2,1,"['Piscina', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
650000.0,670.0,1300.0,Água Verde,Curitiba,PR,80620240,96,3,2,2,"['Churrasqueira', 'Mobiliado', 'Armários na cozinha', 'Varanda', 'Área de serviço', 'Armários no quarto']","['Salão de festas', 'Permitido animais', 'Condomínio fechado']"
589900.0,525.0,900.0,Juvevê,Curitiba,PR,80030430,68,2,2,1,"['Ar condicionado', 'Mobiliado', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Armários na cozinha', 'Armários no quarto']","['Portaria', 'Segurança 24h', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
208900.0,300.0,0.0,Pinheirinho,Curitiba,PR,81820013,38,2,1,1,[],['Segurança 24h']
430000.0,911.0,1200.0,Cristo Rei,Curitiba,PR,80050510,117,3,3,1,"['Churrasqueira', 'Área de serviço']",['Elevador']
650000.0,0.0,0.0,Cidade Industrial,Curitiba,PR,81280350,88,3,2,2,['Piscina'],"['Piscina', 'Segurança 24h']"
590000.0,520.0,600.0,Jardim Botânico,Curitiba,PR,80210390,76,3,2,1,"['Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Portaria', 'Segurança 24h', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
1400000.0,831.0,2024.0,Bacacheri,Curitiba,PR,82510020,131,3,4,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda']",['Elevador']
419000.0,480.0,700.0,Cristo Rei,Curitiba,PR,80050450,66,2,1,1,[],"['Salão de festas', 'Elevador']"
895000.0,800.0,0.0,Cidade Industrial,Curitiba,PR,81280350,106,3,2,2,['Área de serviço'],"['Segurança 24h', 'Elevador']"
515000.0,474.0,49.0,Capão Raso,Curitiba,PR,81130020,71,2,2,1,"['Varanda', 'Piscina', 'Churrasqueira', 'Área de serviço']","['Piscina', 'Elevador', 'Condomínio fechado']"
889000.0,732.0,151.0,Água Verde,Curitiba,PR,80620110,94,3,2,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Segurança 24h', 'Elevador', 'Condomínio fechado', 'Piscina', 'Academia']"
775000.0,1000.0,140.0,Cabral,Curitiba,PR,80035100,115,4,3,2,"['Varanda', 'Armários no quarto', 'Mobiliado', 'Academia']","['Academia', 'Salão de festas']"
196000.0,400.0,0.0,Santa Cândida,Curitiba,PR,82720000,63,2,1,1,[],[]
879000.0,700.0,1.0,Campo Comprido,Curitiba,PR,81200240,105,3,3,2,"['Churrasqueira', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
450000.0,450.0,600.0,Campina do Siqueira,Curitiba,PR,80730095,71,3,2,2,"['Armários no quarto', 'Churrasqueira', 'Área de serviço']",[]
619900.0,954.0,150.0,Alto da Glória,Curitiba,PR,80030240,106,3,3,2,['Área de serviço'],['Segurança 24h']
680000.0,720.0,800.0,Mossunguê,Curitiba,PR,81200100,95,2,2,1,"['Churrasqueira', 'Porteiro 24h', 'Varanda', 'Armários no quarto', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
1350000.0,1682.0,3951.0,Batel,Curitiba,PR,80240000,243,3,4,2,"['Varanda', 'Ar condicionado']","['Salão de festas', 'Elevador']"
1300000.0,1800.0,385.0,Mossunguê,Curitiba,PR,81210000,203,2,4,3,[],[]
959000.0,594.0,0.0,Juvevê,Curitiba,PR,80040100,199,2,2,2,"['Ar condicionado', 'Mobiliado', 'Área de serviço']",['Elevador']
353450.0,414.0,0.0,Cabral,Curitiba,PR,80035050,61,3,2,1,"['Piscina', 'Churrasqueira']","['Piscina', 'Elevador']"
955000.0,778.0,126.0,Cidade Industrial,Curitiba,PR,81280350,103,3,3,2,"['Varanda', 'Piscina', 'Churrasqueira', 'Área de serviço']","['Piscina', 'Elevador']"
250000.0,450.0,0.0,Portão,Curitiba,PR,81070190,62,3,1,1,[],[]
219000.0,330.0,0.0,Água Verde,Curitiba,PR,80610040,54,2,1,1,[],[]
650000.0,550.0,585.0,Cristo Rei,Curitiba,PR,80050380,66,2,2,1,"['Mobiliado', 'Piscina', 'Churrasqueira']",['Piscina']
950000.0,777.0,1700.0,Cristo Rei,Curitiba,PR,80050480,123,3,2,2,"['Ar condicionado', 'Churrasqueira', 'Armários na cozinha', 'Varanda', 'Armários no quarto', 'Academia']","['Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
550000.0,550.0,0.0,Água Verde,Curitiba,PR,80620230,90,3,2,2,[],[]
160000.0,470.0,0.0,Alto Boqueirão,Curitiba,PR,81770260,48,2,1,1,['Área de serviço'],[]
328000.0,350.0,0.0,Vila Izabel,Curitiba,PR,80320260,85,3,2,1,['Área de serviço'],[]
620000.0,1200.0,0.0,Mossunguê,Curitiba,PR,81210000,97,3,2,1,[],[]
899000.0,410.0,1300.0,Portão,Curitiba,PR,80320114,98,3,3,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda']",['Elevador']
128000.0,300.0,0.0,Cidade Industrial,Curitiba,PR,81450310,42,2,1,1,[],[]
887677.0,800.0,0.0,Campo Comprido,Curitiba,PR,81200525,87,3,2,2,"['Área de serviço', 'Piscina', 'Churrasqueira', 'Academia']","['Piscina', 'Academia', 'Salão de festas']"
730000.0,1200.0,130.0,Água Verde,Curitiba,PR,80240060,93,3,3,2,[],[]
2200.0,900.0,120.0,Mercês,Curitiba,PR,80810000,75,3,2,2,"['Varanda', 'Piscina', 'Churrasqueira', 'Área de serviço']","['Piscina', 'Segurança 24h', 'Elevador', 'Condomínio fechado']"
289900.0,450.0,500.0,Portão,Curitiba,PR,81070000,52,2,2,1,[],[]
599000.0,400.0,0.0,Água Verde,Curitiba,PR,80620120,87,3,3,2,[],[]
680000.0,980.0,0.0,Mossunguê,Curitiba,PR,81200100,134,3,2,2,['Piscina'],['Piscina']
695000.0,500.0,0.0,Mossunguê,Curitiba,PR,81210000,89,3,2,2,"['Churrasqueira', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
580000.0,400.0,800.0,Água Verde,Curitiba,PR,80610030,80,3,2,2,"['Varanda', 'Churrasqueira']",[]
1200000.0,1000.0,3000.0,Água Verde,Curitiba,PR,80240110,122,3,3,2,[],['Segurança 24h']
450000.0,490.0,980.0,Vila Izabel,Curitiba,PR,80320210,90,3,3,1,"['Armários no quarto', 'Churrasqueira', 'Armários na cozinha', 'Área de serviço']","['Salão de festas', 'Portão eletrônico', 'Elevador', 'Permitido animais']"
389900.0,0.0,0.0,Novo Mundo,Curitiba,PR,81020230,54,2,2,1,"['Churrasqueira', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Academia']","['Salão de festas', 'Portaria', 'Academia', 'Elevador']"
995000.0,1065.0,230.0,Juvevê,Curitiba,PR,80030400,151,3,3,2,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Elevador']
275000.0,350.0,62.0,Portão,Curitiba,PR,81070000,50,2,1,1,"['Mobiliado', 'Piscina', 'Porteiro 24h', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Academia']"
215000.0,0.0,0.0,Centro,Curitiba,PR,80060030,26,1,1,0,"['Porteiro 24h', 'Academia', 'Área de serviço']","['Salão de festas', 'Portaria', 'Academia', 'Elevador']"
235000.0,390.0,0.0,Cristo Rei,Curitiba,PR,80050350,67,3,1,1,['Porteiro 24h'],['Portaria']
4400000.0,3606.0,0.0,Mossunguê,Curitiba,PR,81200100,368,4,5,4,"['Ar condicionado', 'Churrasqueira', 'Porteiro 24h', 'Piscina', 'Academia']","['Portaria', 'Salão de festas', 'Elevador', 'Permitido animais', 'Piscina', 'Academia']"
475000.0,0.0,0.0,Bigorrilho,Curitiba,PR,80730330,89,3,3,1,['Área de serviço'],[]
229000.0,0.0,0.0,Fazendinha,Curitiba,PR,81330300,64,3,2,1,[],['Condomínio fechado']
275000.0,365.0,283.0,Pinheirinho,Curitiba,PR,81110522,43,2,1,2,"['Piscina', 'Churrasqueira', 'Armários na cozinha', 'Academia']","['Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
390000.0,0.0,0.0,Bacacheri,Curitiba,PR,82510110,77,2,2,1,['Área de serviço'],[]
450000.0,580.0,402.0,Campina do Siqueira,Curitiba,PR,80730095,71,3,2,2,"['Varanda', 'Churrasqueira', 'Área de serviço']",[]
790000.0,930.0,1169.0,Portão,Curitiba,PR,80320114,102,3,2,2,"['Armários na cozinha', 'Varanda', 'Área de serviço', 'Armários no quarto', 'Academia']","['Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
399000.0,365.0,0.0,Cristo Rei,Curitiba,PR,80050370,89,3,2,1,"['Varanda', 'Área de serviço']",['Elevador']
385000.0,500.0,0.0,Cristo Rei,Curitiba,PR,80050380,89,3,2,1,[],[]
2690000.0,0.0,0.0,Mossunguê,Curitiba,PR,81210220,235,3,4,4,"['Varanda', 'Piscina', 'Área de serviço']","['Piscina', 'Segurança 24h']"
627027.0,0.0,0.0,Bigorrilho,Curitiba,PR,80730290,68,2,1,1,[],[]
770000.0,500.0,0.0,Água Verde,Curitiba,PR,80620270,92,3,2,2,"['Varanda', 'Ar condicionado']","['Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado']"
520000.0,730.0,914.0,Água Verde,Curitiba,PR,80620110,91,3,2,1,"['Armários no quarto', 'Porteiro 24h', 'Churrasqueira', 'Armários na cozinha']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
280000.0,230.0,0.0,Xaxim,Curitiba,PR,81710100,61,3,2,1,[],['Salão de festas']
1285690.0,800.0,0.0,Cristo Rei,Curitiba,PR,80050432,241,3,2,2,"['Varanda', 'Piscina', 'Churrasqueira', 'Área de serviço']",['Piscina']
989000.0,900.0,1.0,Ahú,Curitiba,PR,80540080,103,3,3,2,['Armários no quarto'],"['Salão de festas', 'Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
330000.0,350.0,568.0,Centro,Curitiba,PR,80020240,94,3,2,0,['Porteiro 24h'],['Portaria']
285000.0,450.0,0.0,Vila Izabel,Curitiba,PR,80320290,67,3,2,1,['Piscina'],"['Piscina', 'Segurança 24h']"
600000.0,926.0,1240.0,Água Verde,Curitiba,PR,80240240,120,3,3,1,[],[]
449000.0,730.0,71.0,Centro,Curitiba,PR,80420080,131,3,2,1,[],"['Salão de festas', 'Segurança 24h', 'Elevador', 'Condomínio fechado']"
880000.0,558.0,900.0,Mercês,Curitiba,PR,80710010,85,2,2,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda', 'Armários no quarto', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
928689.0,280.0,0.0,Batel,Curitiba,PR,80440080,92,3,3,1,"['Ar condicionado', 'Churrasqueira', 'Porteiro 24h', 'Varanda', 'Piscina', 'Academia']","['Portaria', 'Salão de festas', 'Elevador', 'Piscina', 'Academia']"
350000.0,614.0,0.0,Cristo Rei,Curitiba,PR,80050510,72,3,2,1,['Porteiro 24h'],"['Portaria', 'Condomínio fechado']"
595000.0,500.0,104.0,Portão,Curitiba,PR,80330340,79,3,2,1,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Segurança 24h', 'Elevador', 'Condomínio fechado', 'Piscina', 'Academia']"
1250000.0,1500.0,0.0,Batel,Curitiba,PR,80240340,175,3,5,3,[],[]
790000.0,0.0,0.0,Mercês,Curitiba,PR,80430210,169,3,4,2,[],['Elevador']
569000.0,480.0,0.0,Cristo Rei,Curitiba,PR,80050380,77,3,2,1,"['Varanda', 'Piscina', 'Churrasqueira', 'Área de serviço']","['Piscina', 'Elevador']"
195000.0,0.0,442.0,Fazendinha,Curitiba,PR,81330200,54,3,1,1,['Área de serviço'],['Condomínio fechado']
645000.0,600.0,1100.0,Água Verde,Curitiba,PR,80620070,92,3,2,1,"['Porteiro 24h', 'Churrasqueira']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
1259900.0,1090.0,0.0,Mossunguê,Curitiba,PR,81200100,166,4,4,2,[],"['Segurança 24h', 'Condomínio fechado']"
370000.0,550.0,320.0,Parolin,Curitiba,PR,80220240,94,3,2,1,['Mobiliado'],"['Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
390000.0,580.0,650.0,Cristo Rei,Curitiba,PR,80050520,65,2,2,1,"['Armários no quarto', 'Mobiliado', 'Porteiro 24h', 'Armários na cozinha']","['Portaria', 'Segurança 24h', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
650000.0,1285.0,199.0,Ahú,Curitiba,PR,80540040,125,3,3,2,[],"['Segurança 24h', 'Elevador']"
285000.0,0.0,504.0,Capão Raso,Curitiba,PR,81130230,80,2,1,1,[],['Elevador']
878000.0,700.0,0.0,Vila Izabel,Curitiba,PR,80240074,91,3,2,2,"['Varanda', 'Mobiliado', 'Piscina', 'Churrasqueira']",['Piscina']
459000.0,600.0,0.0,Batel,Curitiba,PR,80420130,85,3,2,1,[],"['Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
360000.0,390.0,60.0,Portão,Curitiba,PR,81010310,63,2,1,1,"['Varanda', 'Área de serviço']",['Elevador']
299000.0,0.0,0.0,Água Verde,Curitiba,PR,80610040,66,2,1,1,[],"['Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
311497.0,0.0,0.0,Tingui,Curitiba,PR,82620130,59,2,1,1,[],[]
259900.0,380.0,199.0,Pinheirinho,Curitiba,PR,81820020,50,2,1,1,"['Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
1150000.0,570.0,0.0,Ahú,Curitiba,PR,80540020,107,3,3,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Varanda']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
660000.0,0.0,0.0,Batel,Curitiba,PR,80420170,50,1,1,2,[],['Segurança 24h']
495000.0,550.0,55.0,Campo Comprido,Curitiba,PR,81210310,82,3,2,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Varanda', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
698000.0,790.0,0.0,Vila Izabel,Curitiba,PR,80320310,83,3,2,1,[],[]
320000.0,500.0,600.0,Tarumã,Curitiba,PR,82800100,72,3,1,1,[],['Elevador']
530000.0,517.0,95.0,Bacacheri,Curitiba,PR,82510020,87,3,2,1,"['Piscina', 'Churrasqueira', 'Academia']","['Salão de festas', 'Piscina', 'Academia', 'Elevador']"
430000.0,1000.0,918.0,Ahú,Curitiba,PR,80540150,104,1,2,2,[],"['Segurança 24h', 'Elevador']"
460000.0,600.0,0.0,Bacacheri,Curitiba,PR,82600360,52,2,2,2,"['Piscina', 'Área de serviço']","['Piscina', 'Elevador']"
895000.0,912.0,1300.0,Campo Comprido,Curitiba,PR,81200240,106,3,2,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Varanda', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
440000.0,592.0,873.0,Vila Izabel,Curitiba,PR,80320070,75,3,2,1,"['Armários no quarto', 'Churrasqueira', 'Área de serviço']",['Salão de festas']
220000.0,350.0,50.0,Tingui,Curitiba,PR,82600290,53,2,1,1,"['Varanda', 'Porteiro 24h', 'Churrasqueira']","['Portaria', 'Salão de festas', 'Permitido animais', 'Condomínio fechado', 'Portão eletrônico']"
370000.0,512.0,0.0,Portão,Curitiba,PR,81070000,60,3,2,1,"['Mobiliado', 'Piscina', 'Academia']","['Segurança 24h', 'Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Academia']"
340000.0,550.0,0.0,Guaíra,Curitiba,PR,80630130,64,3,2,1,[],"['Portão eletrônico', 'Salão de festas']"
450000.0,780.0,73.0,Água Verde,Curitiba,PR,80620000,71,3,3,1,['Área de serviço'],[]
430000.0,317.0,729.0,Tingui,Curitiba,PR,82600290,75,3,2,1,[],"['Segurança 24h', 'Elevador']"
730000.0,0.0,0.0,Centro,Curitiba,PR,80420200,115,3,3,1,['Ar condicionado'],['Elevador']
270000.0,0.0,0.0,Pinheirinho,Curitiba,PR,81820020,50,2,1,1,[],[]
320000.0,208.0,63.0,Vila Izabel,Curitiba,PR,80320030,71,2,2,1,['Varanda'],[]
1099000.0,826.0,250.0,Bacacheri,Curitiba,PR,82510020,174,4,4,2,"['Ar condicionado', 'Piscina', 'Churrasqueira', 'Academia']","['Segurança 24h', 'Salão de festas', 'Elevador', 'Piscina', 'Academia']"
249000.0,420.0,0.0,Atuba,Curitiba,PR,82620306,90,2,3,1,[],['Salão de festas']
339900.0,450.0,0.0,Campina do Siqueira,Curitiba,PR,80740660,77,3,2,1,['Área de serviço'],[]
275000.0,440.0,0.0,Água Verde,Curitiba,PR,80620300,59,2,1,1,[],['Condomínio fechado']
250000.0,400.0,51.0,Água Verde,Curitiba,PR,80620230,49,2,1,1,['Área de serviço'],['Elevador']
627000.0,550.0,700.0,Água Verde,Curitiba,PR,80620440,64,2,2,2,"['Ar condicionado', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
1200000.0,1200.0,2400.0,Mossunguê,Curitiba,PR,81200360,136,3,3,2,"['Piscina', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Portão eletrônico', 'Academia']"
450000.0,600.0,700.0,Cristo Rei,Curitiba,PR,80050470,90,3,2,1,"['Mobiliado', 'Churrasqueira']","['Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado']"
373000.0,0.0,0.0,Água Verde,Curitiba,PR,80620100,56,2,2,1,[],[]
240000.0,330.0,33.0,Tingui,Curitiba,PR,82600030,53,2,1,1,"['Churrasqueira', 'Porteiro 24h', 'Área de serviço', 'Armários na cozinha', 'Piscina', 'Academia']","['Portaria', 'Segurança 24h', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
335000.0,450.0,90.0,Santa Cândida,Curitiba,PR,82630492,65,3,2,1,"['Varanda', 'Churrasqueira', 'Área de serviço']",[]
489000.0,430.0,742.0,Novo Mundo,Curitiba,PR,81050590,127,3,3,2,"['Piscina', 'Porteiro 24h']","['Portaria', 'Salão de festas', 'Permitido animais', 'Condomínio fechado', 'Piscina', 'Portão eletrônico']"
1150000.0,650.0,190.0,Portão,Curitiba,PR,80610280,105,3,2,2,[],[]
720000.0,650.0,1163.0,Mossunguê,Curitiba,PR,81210000,99,3,1,2,"['Churrasqueira', 'Mobiliado', 'Área de serviço', 'Piscina', 'Academia']","['Salão de festas', 'Piscina', 'Academia', 'Elevador']"
650000.0,0.0,0.0,Tingui,Curitiba,PR,82600290,117,3,2,1,[],[]
